Drug_ID,Drug,Y,sa-score,molecular-weight,pca_1,pca_2,pca_3,pca_4,umap_1,umap_2,tsne_1,tsne_2,RA_score
Drug 2062,C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1,0.0,4.254729,138.20999999999998,0.94960296,0.36786824,-0.031868443,0.3982697,0.46476197,-0.3618822,0.7989784722040453,0.1284192845747569,0.25367877
Drug 2064,CCC(C)c1cccc(C(C)CC(CC)c2ccc(C[N+](C)(C)C)cc2)c1,0.0,3.461251,366.61300000000006,0.91145945,-0.116031945,0.03957291,0.03744048,0.15571332,0.56568265,0.0981558279558074,-0.7456003716544058,0.22787058
Drug 2065,COC(=O)c1ccc([N+](=O)[O-])o1,1.0,2.190825,171.10799999999998,0.9062155,0.21003404,0.17115098,0.34159833,0.39096355,-0.061692953,0.1978058301470321,0.2433189362880026,0.99240863
Drug 2066,O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,1.0,3.222832,300.1629999999999,0.8851708,-0.053679004,0.06817034,0.28929538,0.35209978,0.10786414,-0.024961526202644,0.0233527856495478,0.39662045
Drug 2067,Nc1nccs1,1.0,3.174944,100.146,0.9481648,0.3874689,0.0449906,0.5029986,0.8424635,-0.25328177,0.6976062042511982,0.3481631411915891,0.9709316
Drug 2068,CN(Cc1ccc(F)cc1)N=O,1.0,2.204101,168.171,0.9401969,0.19210374,-0.065818146,0.53152615,0.59821045,0.3203988,0.7605363036918181,-0.1830449706939182,0.97867936
Drug 2070,N#Cc1cc(I)c(O)c([N+](=O)[O-])c1,0.0,2.615818,290.016,0.89660054,0.06322044,0.08971718,0.1802124,0.79853415,2.425909e-05,-0.2181829621371868,0.2575178704694358,0.98535097
Drug 2071,OCCOc1ccccc1,0.0,1.319869,138.16599999999997,0.96179146,0.12908465,-0.40365714,0.80817556,0.66558266,0.33802366,0.8099426688552731,-0.2687739341847097,0.99206614
Drug 2072,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0.0,1.785817,263.12,0.9108193,0.049370877,0.06014662,0.5143451,0.3526919,0.24927688,0.3101375211663724,-0.2107086222509794,0.9957248
Drug 2073,CCCCCCOC(=O)c1ccccc1,0.0,1.398609,206.28500000000005,0.94041896,0.018855736,-0.1197847,0.47027868,-0.43729955,-0.12212098,0.2729187289049832,-0.7404021618653697,0.9854607
Drug 2074,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1.0,1.961091,342.1340000000001,0.91134274,-0.01512447,0.10495254,0.54601336,0.2100259,0.19859767,0.0721177033163106,-0.0431609464143125,0.9976185
Drug 2075,Nc1cc(Cl)c(N)c(Cl)c1,1.0,2.208228,177.03400000000002,0.9414566,0.096821055,0.042065382,0.37349486,0.54026425,-0.052316368,0.2564531759375358,0.121957656252715,0.9899234
Drug 2076,CNC(=O)/C=C(\C)OP(=O)(OC)OC,1.0,3.290842,223.165,0.936784,0.25841397,0.15701075,0.39221644,0.5581318,-0.2544405,0.4526820285523713,0.4521329111539976,0.6647484
Drug 2078,Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1.0,2.255105,292.3370000000001,0.9017636,-0.096406296,0.12446725,0.103841335,0.18953633,0.16913652,-0.2492047582328071,0.0250094234396251,0.9602151
Drug 2079,CC1=CC(=O)c2c(O)cccc2C1=O,1.0,2.267191,188.182,0.89969486,0.009504251,0.24756052,0.1742915,0.31459832,-0.042154193,0.0872854585713962,0.2389288796195756,0.9257285
Drug 2080,CCOC(=O)CC(=O)CCl,0.0,2.345092,164.588,0.93902946,0.103668034,0.020305745,0.17404845,0.70847535,-0.108338594,0.1293553627984927,0.4581517175850693,0.9955201
Drug 2081,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.0,3.02888,236.74,0.95729345,0.28291833,0.123171344,0.26318976,0.7406802,-0.08680105,0.2719450995972023,0.4162273670861151,0.78270763
Drug 2082,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,1.0,2.782651,392.2460000000001,0.8999693,-0.12671691,0.068939835,0.1354665,0.15740061,0.5543864,-0.0869358388685007,-0.670862011324491,0.98766994
Drug 2083,C=CC1CC2C=CC1C2,0.0,4.868606,120.19499999999996,0.9477755,0.26975408,-0.0048142374,0.41123757,0.43026245,-0.33714128,0.7727144849157331,0.0903899502042141,0.95352334
Drug 2086,CCOc1ccc(N)cc1,1.0,1.403287,137.182,0.96024084,0.24080776,-0.016971454,0.49001366,0.55717695,0.26329017,0.656541449059031,-0.2166509214827838,0.99667585
Drug 2087,c1cc2sncc2cc1OC[C@H]1CO1,1.0,3.100199,207.25399999999996,0.92735815,0.011000417,-0.022184461,0.52128637,0.49553764,0.30998302,0.1383177351797797,-0.2571056639413416,0.9935715
Drug 2089,N=C(N)c1ccc2cc(C(=N)N)[nH]c2c1,0.0,2.644649,201.233,0.9252749,0.08858672,0.20917428,0.2092032,0.21737397,-0.15407342,0.0116388946345103,0.4875296940034755,0.99167484
Drug 2090,C[C@@H](O)c1ccccc1,0.0,1.80645,122.16699999999996,0.9820124,0.3030105,-0.27080715,0.53660727,0.6949296,0.336226,0.8182218215385311,-0.1692331484010391,0.98279244
Drug 2092,CCC1OC(CO)C(COCC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC)C(O)C2O)C(O)C1O,0.0,5.104756,558.5740000000002,0.90502816,0.28928214,0.148765,0.23858127,-0.5283681,-0.9550461,-0.6437670291276937,0.4348093669438275,0.1544829
Drug 2093,O=C(n1ccnc1)n1ccnc1,0.0,2.925297,162.15200000000002,0.9740677,0.5631654,-0.027634114,0.3174721,0.71544456,-0.23892754,0.7278956348139216,0.3721132626194729,0.97558343
Drug 2096,CN1CCCN(C)C1=O,0.0,2.435218,128.175,0.9358318,0.1502561,0.04056643,0.36603323,0.36061215,-0.2576903,0.3470711417558743,0.4792871619708654,0.94423425
Drug 2097,BrCc1ccc2cccc3c2c1-c1ccccc1-3,1.0,2.131494,295.17900000000003,0.89849675,-0.053563714,0.14388463,0.2077915,0.19472182,0.17235708,-0.0233166955726386,-0.1343051895711165,0.9662723
Drug 2099,Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,3.137182,406.2670000000001,0.90898246,0.08031474,0.31606707,0.47244328,0.4371891,-0.048695028,0.2251058892338925,0.2890848651459408,0.6160809
Drug 2100,CC(C(=O)O)N(CC1(O)CCC(O)C(O)C1O)N=O,0.0,4.703325,278.261,0.95181465,0.40147918,0.11285238,0.22897844,0.13986719,-0.50923926,-0.0331780056889447,0.8041238118129382,0.44045472
Drug 2101,CCOCCOCCO,0.0,2.045089,134.175,0.9314825,0.28514394,-0.45477188,0.77275795,0.4080317,-0.58997416,0.9936701538893704,0.2209534147097256,0.989646
Drug 2102,O=Nc1ccc(Nc2ccccc2)cc1,1.0,1.82031,198.225,0.9494369,0.19230446,0.025622167,0.46491054,0.5842866,0.24181998,0.7098134776350222,-0.1204654973943617,0.9923613
Drug 2104,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21,1.0,4.412012,328.276,0.93637025,-0.12030876,0.2220327,0.4970431,0.15198565,0.09535861,0.0439035953207072,-0.1514204528710919,0.040114578
Drug 2105,CC(C)CCCC(C)C1CCC2C3C=CC4(OO)CC(O)CCC4(C)C3CCC12C,1.0,4.851055,418.6620000000003,0.9199235,-0.12829481,0.021282807,0.26113564,-0.66395134,0.28994966,-0.5898406997486841,-0.5851611629332173,0.024269836
Drug 2106,COc1cccc2sc(N)nc12,1.0,2.033937,180.232,0.91761655,0.13918082,0.12321205,0.33996996,0.4718163,0.052907586,0.3880711813916625,0.1965588197355913,0.98666453
Drug 2107,Clc1cccc(Cl)n1,0.0,2.056389,147.992,0.91959196,0.1338137,0.035635024,0.52247137,0.70916677,-0.024308622,0.2684225744768,0.3768451697927995,0.9800618
Drug 2108,CC(C)CN,0.0,1.988757,73.139,0.9618188,0.40811193,0.02682744,0.4420911,0.798903,-0.2812376,0.7020668112953391,0.3244015293424444,0.98965013
Drug 2109,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1.0,1.977609,266.343,0.9056709,-0.13077821,0.13619722,0.20918335,-0.22681463,0.5522109,-0.3119057047943633,-0.1524562813373189,0.95326793
Drug 2111,O=C1c2c(ccc3ccccc23)-c2cccc3cccc1c23,0.0,1.926648,280.326,0.8894606,-0.09537287,0.15378922,0.13104475,0.1856041,0.20260203,-0.0953432831780797,0.0190528024218342,0.8506297
Drug 2113,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1.0,2.076407,239.274,0.91483045,0.22695129,0.118819214,0.3239806,0.5720551,0.14955509,0.4816104119157634,-0.0530373382128238,0.99060845
Drug 2114,Cc1cc(Cl)ccc1OCC(=O)O,0.0,1.595108,200.621,0.9168951,0.3997251,0.07761258,0.5731371,0.5300368,0.08637321,0.5684990086441084,0.0710469573216862,0.99705124
Drug 2116,ClCC(Cl)CCl,1.0,3.646143,147.43200000000002,0.9451961,0.19269466,0.050028697,0.36225516,0.663115,-0.07749981,0.2910603878621912,0.3939728017370276,0.98119974
Drug 2120,COC(=O)C1CSC2C(Cl)=C(Cl)C(=O)N12,1.0,3.872618,268.121,0.9319707,-0.043438226,0.110385604,0.4028108,0.361246,-0.06712073,0.0547722134064365,0.2496969107963799,0.81829214
Drug 2121,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1.0,4.337366,497.5000000000002,0.95903146,-0.015604004,0.08329228,0.07255888,-0.5800729,0.13132334,-0.8733494824300104,-0.3939508655037038,0.015370233
Drug 2122,COc1cc(F)ccc1[N+](=O)[O-],1.0,1.752668,171.12699999999998,0.8941409,0.18624319,0.0024531558,0.51680577,0.45683718,-0.043699622,0.2356668070804883,0.2558597456332468,0.9933153
Drug 2123,OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,1.0,2.526711,264.284,0.9128856,0.018335186,0.17927164,0.37543017,0.045513988,0.4412819,-0.0779258668217129,-0.2654516879632002,0.96825445
Drug 2125,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3OS(=O)(=O)O,1.0,3.186271,364.422,0.8959445,-0.10085301,0.20361137,0.38572544,-0.26114798,0.38554764,-0.3847418091467396,-0.1019697047007063,0.7900825
Drug 2128,Cc1cc(-c2ccccc2C)ccc1N,1.0,1.624027,197.281,0.9090068,0.13209955,0.16880716,0.30068094,0.39657712,0.21406448,0.3259374987919244,-0.1138399241109296,0.9948743
Drug 2129,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0,2.171403,292.244,0.96101105,0.4085587,0.23589852,0.55158484,0.9205816,-0.5157551,0.4884734220859592,0.7660765636196035,0.968217
Drug 2130,[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1.0,2.22063,311.348,0.91920227,-0.01311855,0.08404486,0.08134511,-0.09056628,0.5047194,-0.2288439479924836,-0.4546932317912391,0.961965
Drug 2130,[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1.0,2.22063,311.348,0.91920227,-0.01311855,0.08404486,0.08134511,-0.09056628,0.5047194,-0.2288439479924836,-0.4546932317912391,0.961965
Drug 2133,COc1ccc(C(=O)c2ccccc2O)c(O)c1,1.0,1.783339,244.246,0.91286683,0.17865753,0.15282066,0.40945914,0.27808702,0.089854,0.0297242716418496,0.0904693466753378,0.9947284
Drug 2134,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,2.160322,234.383,0.9277576,0.021361515,0.025507577,0.20111415,-0.3677336,0.3713442,-0.0140373483249285,-0.5077845689847397,0.9941147
Drug 2136,O=C(O)C1OC1C(=O)O,0.0,3.221342,132.071,0.9428032,0.30955166,0.18823636,0.44488776,0.86879516,-0.49466372,0.518486344288216,0.743166104819991,0.7374814
Drug 2137,S=C1NCCN1,1.0,3.609526,102.162,0.94515884,0.34878287,0.1978663,0.3993984,0.6164479,-0.31781834,0.5837450068454355,0.4357283880029552,0.9650365
Drug 2138,Cc1cccc(NO)c1C,1.0,2.02051,137.182,0.9150477,0.3529162,-0.04475297,0.45499426,0.594921,0.1802944,0.6644560361006361,-0.013246615029327,0.99238294
Drug 2140,OC1=c2c(O)cc3cccc4ccc(c2c43)C23CCCCC12O3,1.0,3.978894,304.345,0.9056069,-0.114576906,0.14130174,0.29741788,0.16277218,0.13394451,-0.098107265930978,-0.1218808529252577,0.27152675
Drug 2141,O[C@H]1C=C2c3cc4ccccc4cc3-c3cccc(c32)[C@@H]1O,1.0,3.343333,286.33,0.9056321,-0.004166454,0.13305414,0.2507664,-0.023686409,0.50336087,-0.1015533642318339,-0.1408783041719764,0.7263916
Drug 2143,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,1.0,2.7819,270.28400000000005,0.8986998,-0.066471875,0.26474437,0.5101606,0.20274746,0.12153733,0.0713650898158517,0.0033192495344395,0.9901524
Drug 2144,Nc1ccccc1C(F)(F)F,0.0,1.871344,161.12599999999998,0.9079177,0.23975188,-0.056815267,0.44925386,0.44075954,0.04250586,0.3226874586775676,0.1073359773828876,0.98622674
Drug 2145,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc(O)ccc1-2,1.0,2.177741,263.252,0.8940507,-0.046783343,0.13741031,0.13161166,0.28321195,0.050567746,-0.0240186508471914,0.1543050204474651,0.98547727
Drug 2146,Oc1cc2ccc3c4c(cc5cccc1c5c24)-c1ccccc1-3,0.0,2.223281,292.337,0.9003053,-0.09950429,0.12740433,0.07542744,0.19684815,0.12976074,-0.2497581487065992,0.0253301350022763,0.9185011
Drug 2147,N#CC(C#N)=Cc1ccc([N+](=O)[O-])o1,1.0,2.958118,189.12999999999997,0.891896,-0.046059534,0.17346919,0.29919967,0.28413844,0.008497119,0.0635831335699628,0.2136530460832077,0.937499
Drug 2148,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,1.0,2.580172,341.2750000000001,0.8898403,-0.123297796,0.2489694,0.24921376,0.24576414,0.055239677,-0.1135616976167515,0.1548540955626178,0.54182094
Drug 2150,COc1cc(N)ccc1NC(C)=O,1.0,1.69338,180.207,0.94683594,0.39946988,0.09125309,0.36177143,0.5940999,0.14367688,0.544684320810151,-0.025456954908084,0.98484266
Drug 2151,CC(=O)Oc1ccc(CO)cc1,0.0,1.585253,166.17600000000002,0.9392485,0.33766997,-0.0110949725,0.43688142,0.57873523,0.16861975,0.5612699144065191,-0.0301804687681575,0.9937937
Drug 2152,[N-]=[N+]=NC[C@H](O)CO,1.0,3.855653,117.10799999999998,0.93116874,0.49923912,-0.016615316,0.4324553,0.4622985,-0.5836052,0.7954269460978739,0.2900908043659437,0.96195024
Drug 2154,O=C1c2ccccc2C(=O)N1SC1CCCCC1,0.0,2.512781,261.34599999999995,0.89476967,-0.012096256,0.23364839,0.54325944,0.25980246,0.2240969,0.1869132189039426,-0.1554452149813822,0.9108387
Drug 2156,Cc1cc2c(nc(N)n2C)c2nc(-c3ccccc3)cnc12,1.0,2.50757,289.34200000000004,0.9194617,-0.07498793,0.08601847,0.17025582,-0.0114758015,0.5485873,-0.145012788554276,-0.4391793106667005,0.9587341
Drug 2158,CCCCN(C[C@H](O)CC)N=O,1.0,3.428427,174.24399999999997,0.956699,0.19330218,-0.32532728,0.42951915,0.43071556,-0.5089861,0.9563556569075516,0.1233291174787965,0.9500685
Drug 2159,O=C/C=C/C=C/C=O,1.0,3.5187,110.11199999999998,0.93269944,0.023935378,0.13233241,0.4792463,0.32031643,-0.07640576,0.2281751616653847,-0.1788517709159756,0.80078036
Drug 2160,Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,1.0,3.595337,307.349,0.8914383,-0.11310953,0.15413344,0.25360864,-0.106708884,0.42069507,-0.2322787554088359,-0.1845570107857733,0.25860617
Drug 2161,Cc1cccnc1,0.0,1.636676,93.129,0.9879344,0.4318434,-0.11678885,0.4906851,0.65846705,-0.013853729,0.7027589370333995,0.2313426306953832,0.98723793
Drug 2163,O=Nc1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1.0,2.495901,276.25100000000003,0.9085915,-0.14595918,0.2141296,0.2686079,0.14717937,0.22878194,-0.1000050388894936,-0.0019274682354885,0.8672212
Drug 2165,O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,1.0,4.834547,268.29100000000005,0.94897354,0.36273777,-0.0048875436,0.2126621,0.20300221,-0.6866839,0.049615067480095,0.912471577055218,0.2080557
Drug 2167,O=C(/N=c1\sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc12)c1ccc([N+](=O)[O-])cc1,1.0,2.918186,493.4130000000002,0.8726222,0.025907207,0.1945038,0.41795173,0.31766093,-0.0052410364,0.1303246825295575,0.1432943203086276,0.645677
Drug 2168,CCCCCc1cc(O)cc(O)c1,0.0,1.953621,180.247,0.9105357,0.108424634,-0.023080558,0.46395636,0.61031246,0.3183844,0.7583673094154691,-0.3050806166092215,0.9937889
Drug 2170,CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,1.0,2.622334,402.4970000000001,0.8824024,0.032601293,0.16102284,0.36540198,0.073957324,0.42860556,-0.1171045103863256,-0.3141760223688767,0.8910845
Drug 2171,CC(C)(C)c1c(N)ccc2ccccc12,0.0,2.019911,199.297,0.93147933,0.0660251,0.14252017,0.33104286,0.3248427,0.0607903,0.0052549469354504,0.0068246883141845,0.95038056
Drug 2173,C=CC(=O)CC,1.0,2.941863,84.118,0.9386229,0.2632991,-0.0012943894,0.33382314,0.4786899,-0.33717155,0.7797289597092079,0.2318201199804036,0.9887222
Drug 2174,O=[N+]([O-])c1c2c(cc3ccccc13)[C@@H](O)[C@H](O)C=C2,1.0,3.534615,257.245,0.9017098,-0.0067793727,0.18766576,0.25123107,0.21502924,0.08084726,-0.0200547579121392,0.0535391275523866,0.3327848
Drug 2175,Cc1ccc2ccc3c(ccc4c5cccc(C)c5ccc43)c2c1,0.0,1.934062,306.408,0.8942073,-0.12291944,0.14118308,0.18693094,-0.19606423,0.5571556,-0.2496900684631788,-0.2568871875382855,0.8100399
Drug 2176,Fc1cccnc1,0.0,1.733821,97.092,0.97181714,0.27927217,-0.19653437,0.55000347,0.68010116,0.048165083,0.7543352916000268,-0.1358550538110682,0.986797
Drug 2178,CON,0.0,2.99248,47.057,0.9480745,0.3777363,0.013063267,0.49225792,0.8130007,-0.26716435,0.7217953098024028,0.3393325320834381,0.97845024
Drug 2179,Cc1ccc(C=O)cc1,0.0,1.521981,120.15099999999998,0.9308859,0.47539464,0.10524705,0.45280057,0.5861771,0.08866906,0.5988685938173914,0.1726942220982975,0.9918549
Drug 2180,O=C1OC(O)C(C(Br)Br)=C1Cl,1.0,4.244453,306.337,0.917466,0.024897732,0.087399185,0.22091074,0.7539542,-0.07771462,0.2147663880410888,0.3987457837658679,0.9195367
Drug 2181,N#[N+]c1ccc([N+](=O)[O-])cc1,1.0,2.462653,150.11700000000002,0.925965,0.15527995,0.07407631,0.5226437,0.44483614,-0.038817227,0.2432000190291512,0.2554106007480131,0.97652584
Drug 2182,c1cc2c(cc1C[C@@H]1CO1)OCO2,1.0,2.575248,178.18699999999995,0.9240159,0.10114536,0.04942423,0.50967383,0.5752491,0.3662634,0.6553762948662175,-0.3122901054893543,0.98751175
Drug 2185,CCN(CC)c1cc(NC(C)=O)c(N=Nc2ccc([N+](=O)[O-])cc2)cc1OC,1.0,2.636113,385.42400000000015,0.9039901,-0.07334705,0.09220058,0.29665187,0.15442562,0.32992065,-0.0275751900779232,-0.3375045907320163,0.9786581
Drug 2186,CN(C)c1ccc(N=Nc2cccc(CCl)c2)cc1,1.0,2.33039,273.767,0.9226923,-0.078543276,0.11633195,0.2105085,0.22370112,0.21690285,0.0396717404669912,-0.406084237215416,0.99488693
Drug 2187,c1cc2c3c(c1)C1NC1c1cccc(c1-3)C1NC21,1.0,4.197586,232.286,0.92826426,0.16490318,0.085942246,0.3279786,0.468076,0.4461273,0.47825805052858,-0.5577232440552405,0.11283127
Drug 2190,C=C(F)F,1.0,3.384421,64.034,0.9293294,0.23708218,0.10425404,0.3694498,0.6837084,-0.11966652,0.3309896291332358,0.3941030048338646,0.91830283
Drug 2191,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1.0,2.93778,238.159,0.8471344,0.1952821,0.28893375,0.48797894,0.38090265,-0.06873053,0.1725105257790729,0.2503833386544499,0.96558595
Drug 2193,Nc1cccc2nc3ccccc3nc12,1.0,1.87655,195.225,0.94629616,0.1231325,0.012111545,0.1264694,0.3966987,0.26025224,0.3883604510062053,-0.2325905329728385,0.98730916
Drug 2194,C=CC1CN2CCC1CC2C(OC(=O)C(C)O)c1ccnc2ccc(OC)cc12,0.0,4.863001,396.48700000000014,0.9017055,-0.09343453,0.092847794,0.26270705,0.27336085,0.5036361,0.1413853187919765,-0.5805075768008149,0.8965571
Drug 2195,CCC1=C(C(=O)OC)C(=O)OC1C,1.0,3.372336,184.191,0.90705186,0.09372571,0.079504944,0.33272386,0.44574976,-0.13442749,0.3947165384990654,0.3221089962893456,0.881398
Drug 2196,Clc1cccc2ncccc12,1.0,1.570648,163.607,0.90314895,0.018658057,0.0030524284,0.23065917,0.5328392,0.14127815,-0.033133179344867,-0.234314447679965,0.99460864
Drug 2198,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,0.0,4.344688,469.3910000000003,0.86649644,0.10801169,0.2863547,0.22340055,-0.089297056,-0.3745824,-0.2665314697618461,0.6559084846733747,0.2361849
Drug 2200,Cc1cccc(N)c1,0.0,1.53291,107.156,0.9500566,0.32528833,0.055568784,0.45607668,0.64384794,0.057533383,0.6398513753721865,0.1800652125941262,0.99449134
Drug 2201,O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)c([N+](=O)[O-])c1,1.0,2.708842,375.3410000000001,0.8724399,0.1649009,0.13564467,0.3637902,0.35152864,-0.019590318,0.2432097730243629,0.1905780855452868,0.97731984
Drug 2202,O=NN1CCC(=O)NC1=O,1.0,3.209977,143.102,0.89826757,0.25205362,0.14584602,0.38646933,0.3646183,-0.29047114,0.3446697795378782,0.5539943105127692,0.92649233
Drug 2204,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0.0,2.813092,345.92999999999995,0.8936575,0.31614056,0.046176955,0.1400519,0.98916173,-0.10879177,0.2675540555032366,0.7518402711710551,0.92742884
Drug 2207,C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O,0.0,4.776539,412.6140000000002,0.9011281,-0.093309015,0.12252502,0.23289861,-0.6284905,0.29843616,-0.5671901388358669,-0.566162412013083,0.0015003012
Drug 2209,CC(C)[C@]12CC(=O)[C@@H](C)[C@H]1C2,0.0,4.207827,152.23699999999997,0.9230121,0.105756775,-0.0076537505,0.25320792,0.39055514,-0.20421189,0.3917202513415692,0.3514730997503726,0.6748825
Drug 2211,c1cc2ccc3cc4c(c5ccc(c1)c2c35)[C@@H]1O[C@@H]1CC4,1.0,3.270849,270.331,0.91066027,-0.09762275,0.1547394,0.327316,0.19252312,0.14664984,-0.0967713972130388,0.0162514828507975,0.5453796
Drug 2214,[N-]=[N+]=NC(c1ccccc1)C(O)CO,1.0,3.419174,193.206,0.97349894,0.23180221,-0.25147238,0.42386475,0.7019546,0.3195883,0.786506449212345,-0.1530028220579197,0.8068826
Drug 2216,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,0.0,1.77501,253.257,0.91223973,-0.11768368,0.07349233,0.3954086,0.22131872,0.21757007,0.1595666092212766,-0.1006162653247349,0.99895465
Drug 2217,Nc1c2ncn(Cc3ccccc3)c2nc[n+]1[O-],1.0,2.69604,241.254,0.93671036,0.14220922,0.07731135,0.22558302,0.3415407,-0.10033536,0.3451927607758294,0.1355494975433828,0.9838823
Drug 2218,Cc1ccccc1C(=O)Cl,1.0,1.662182,154.596,0.8616317,0.23276682,0.0587223,0.36678955,0.5017034,0.06265521,0.5011893464195082,0.066146538212253,0.9984646
Drug 2219,O=S(=O)(O)Oc1c2ccccc2c2ccc3cccc4ccc1c2c43,0.0,2.269224,348.37900000000013,0.9088986,-0.10572003,0.20271322,0.30124223,0.17127132,0.15899456,-0.1007341677315593,0.0020581780160005,0.7946221
Drug 2220,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1.0,2.095418,253.305,0.9209698,-0.18596059,0.023015685,0.086876184,-0.00010359287,0.6109263,-0.0667192453836868,-0.4686482049041112,0.98314697
Drug 2222,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.0,6.701397,492.6550000000002,0.89918387,-0.042331457,0.101398475,0.20315409,0.6258974,-0.06656426,0.1748932388714317,0.4102374494008652,0.4671489
Drug 2224,CC1=CCCc2c1cc(C)c1c2ccc2ccccc21,1.0,2.424135,258.36400000000003,0.89263636,-0.08257592,0.1519453,0.37702563,0.082478166,0.2854426,-0.0534752859144383,-0.1464156695693447,0.9484067
Drug 2230,O=c1ccc2ccc3occc3c2o1,0.0,2.372461,186.166,0.90689987,-0.05146341,0.2053065,0.349762,0.4018091,0.08686268,0.013860241975847,0.0731808189712867,0.96094394
Drug 2231,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.0,2.172814,284.267,0.8847274,0.028618772,0.18431783,0.25736293,0.22858143,0.04132068,-0.0918224266849853,0.1273393554936241,0.97811526
Drug 2232,CC(=O)N(O)c1ccc(Cl)cc1,0.0,2.139711,185.61,0.90147716,0.20692872,0.055910833,0.45935905,0.5023246,0.104635715,0.4986999169650251,0.0193632948180662,0.97380495
Drug 2234,Oc1ccc(O)cc1,0.0,1.526906,110.11199999999998,0.94976884,0.15556091,0.13332818,0.44662404,0.7410228,0.22325587,0.6051531859293363,-0.1611916457141009,0.97024393
Drug 2236,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,0.0,4.018354,493.54200000000026,0.90677816,0.058759462,0.23299359,0.2341039,-0.04107678,-0.13254195,-0.3174345110202702,0.4205017975505382,0.45965892
Drug 2237,N1=NC2C3OC3C1C1OC21,0.0,6.174208,138.12599999999998,0.93225914,0.13123062,0.09880072,0.27512634,0.7376437,-0.101538956,0.2154703081169236,0.4567084755173247,0.7661093
Drug 2238,CC(=O)ON(C(C)=O)c1ccc(-c2ccccc2)cc1,1.0,2.107537,269.3,0.90214884,0.1823295,-0.0052131265,0.50486594,0.44690013,0.1847912,0.2549584763338057,-0.0696140197192945,0.96311283
Drug 2240,CC(=O)Nc1ccccc1,0.0,1.112578,135.16599999999997,0.95538765,0.45701373,-0.033725664,0.557845,0.61471415,0.18167567,0.6704704485900633,-0.022510793544935,0.9939354
Drug 2241,CCCCN(CCO)CCCC,0.0,1.97702,173.29999999999995,0.9550421,0.03923977,-0.4705915,0.5402744,0.41230416,-0.53896236,0.9962282910460076,0.1333854111602407,0.99227774
Drug 2242,Cc1ccc2nsc(N)c2c1,1.0,2.509178,164.233,0.9163633,0.14371781,0.177804,0.2867537,0.47810197,0.059990644,0.3901135052460152,0.1429064283454604,0.98480356
